number;lifetime;total dissipation;spatial linear size
29657;2;2.0;1.0
29658;28;91.0;15.524174696260024
29659;3;3.0;2.0
29660;4;7.0;2.23606797749979
29661;14;32.0;5.830951894845301
29662;7;17.0;4.123105625617661
29663;6;8.0;2.23606797749979
29664;1;1.0;0.0
29665;1;1.0;0.0
29666;1;1.0;0.0
29667;1;1.0;0.0
29668;2;2.0;1.0
29669;11;54.0;5.0990195135927845
29670;27;85.0;11.180339887498949
29671;107;658.0;31.144823004794873
29672;3;3.0;1.4142135623730951
29673;239;2854.0;30.4138126514911
29674;123;1781.0;43.41658669218482
29675;17;60.0;6.324555320336759
29676;26;64.0;8.602325267042627
29677;7;18.0;3.605551275463989
29678;32;198.0;13.601470508735444
29679;5;9.0;4.0
29680;30;77.0;12.806248474865697
29681;17;48.0;7.0710678118654755
29682;94;647.0;32.984845004941285
29683;249;3310.0;67.1863081289633
29684;17;34.0;6.324555320336759
29685;2;2.0;1.0
29686;2;2.0;1.0
29687;85;554.0;37.33630940518894
29688;25;90.0;13.45362404707371
29689;7;11.0;3.1622776601683795
29690;2;2.0;1.0
29691;19;53.0;9.219544457292887
29692;258;6046.0;87.09190547921202
29693;2;2.0;1.0
29694;157;1649.0;59.36328831862332
29695;10;18.0;4.123105625617661
29696;28;50.0;9.486832980505138
29697;6;9.0;3.605551275463989
29698;18;24.0;6.4031242374328485
29699;15;31.0;5.385164807134504
29700;226;3604.0;33.13608305156178
29701;1;1.0;0.0
29702;9;10.0;2.8284271247461903
29703;1;1.0;0.0
29704;1;1.0;0.0
29705;112;343.0;27.16615541441225
29706;10;13.0;4.0
29707;1;1.0;0.0
29708;130;1412.0;38.118237105091836
29709;1;1.0;0.0
29710;267;3587.0;49.51767361255979
29711;36;98.0;12.206555615733702
29712;19;61.0;8.602325267042627
29713;37;125.0;13.038404810405298
29714;3;5.0;2.0
29715;41;125.0;14.142135623730951
29716;19;54.0;7.615773105863909
29717;12;21.0;6.4031242374328485
29718;63;411.0;35.05709628591621
29719;180;1928.0;34.48187929913333
29720;203;2681.0;71.5122367151245
29721;1;1.0;0.0
29722;5;6.0;2.23606797749979
29723;10;15.0;4.47213595499958
29724;7;13.0;3.0
29725;2;2.0;1.0
29726;17;44.0;7.211102550927978
29727;2;2.0;1.0
29728;4;4.0;2.23606797749979
29729;172;3421.0;40.70626487409524
29730;1;1.0;0.0
29731;4;7.0;3.0
29732;5;8.0;2.8284271247461903
29733;1;1.0;0.0
29734;7;11.0;2.8284271247461903
29735;152;2579.0;56.515484603779164
29736;45;392.0;19.1049731745428
29737;330;6676.0;43.18564576337837
29738;171;1923.0;51.92301994298868
29739;216;1644.0;62.6418390534633
29740;191;1779.0;62.6418390534633
29741;3;3.0;1.4142135623730951
29742;79;568.0;22.825424421026653
29743;24;68.0;10.63014581273465
29744;44;285.0;17.204650534085253
29745;229;4232.0;58.60034129593445
29746;5;12.0;3.1622776601683795
29747;257;4893.0;83.81527307120105
29748;12;36.0;6.4031242374328485
29749;4;5.0;1.4142135623730951
29750;47;170.0;20.248456731316587
29751;36;151.0;19.235384061671343
29752;17;70.0;9.486832980505138
29753;211;3016.0;42.20189569201838
29754;1;1.0;0.0
29755;9;14.0;5.385164807134504
29756;2;2.0;1.0
29757;28;92.0;14.560219778561036
29758;1;1.0;0.0
29759;6;6.0;2.23606797749979
29760;205;2210.0;66.2872536767062
29761;1;1.0;0.0
29762;2;2.0;1.0
29763;2;2.0;1.0
29764;16;34.0;5.385164807134504
29765;12;34.0;4.123105625617661
29766;32;87.0;12.649110640673518
29767;2;2.0;1.0
29768;1;1.0;0.0
29769;30;85.0;12.806248474865697
29770;1;1.0;0.0
29771;12;38.0;7.810249675906654
29772;265;5054.0;55.326304774492215
29773;191;1294.0;27.459060435491963
29774;35;74.0;19.235384061671343
29775;1;1.0;0.0
29776;3;5.0;2.0
29777;14;35.0;7.810249675906654
29778;81;332.0;29.0
29779;99;1168.0;37.21558813185679
29780;21;91.0;8.94427190999916
29781;303;6859.0;72.83543093852057
29782;1;1.0;0.0
29783;137;1195.0;33.06055050963308
29784;42;249.0;19.1049731745428
29785;5;7.0;3.0
29786;146;2886.0;40.024992192379
29787;5;7.0;2.0
29788;133;992.0;44.9221548904324
29789;2;2.0;1.0
29790;28;132.0;13.92838827718412
29791;4;5.0;2.23606797749979
29792;83;692.0;34.66987164671943
29793;3;6.0;2.0
29794;3;4.0;2.0
29795;8;15.0;5.0990195135927845
29796;33;162.0;11.661903789690601
29797;10;16.0;6.082762530298219
29798;34;171.0;9.055385138137417
29799;51;281.0;22.02271554554524
29800;17;28.0;6.324555320336759
29801;17;49.0;7.810249675906654
29802;4;6.0;1.4142135623730951
29803;2;2.0;1.0
29804;1;1.0;0.0
29805;65;374.0;26.476404589747453
29806;2;2.0;1.0
29807;227;2701.0;70.8590149522275
29808;8;21.0;5.0
29809;61;325.0;33.24154027718932
29810;187;2175.0;55.54277630799526
29811;11;19.0;6.0
29812;2;3.0;1.0
29813;8;17.0;4.47213595499958
29814;2;2.0;1.0
29815;7;16.0;5.0990195135927845
29816;45;129.0;15.264337522473747
29817;5;8.0;2.8284271247461903
29818;7;13.0;4.47213595499958
29819;52;470.0;22.47220505424423
29820;62;298.0;16.278820596099706
29821;3;5.0;1.4142135623730951
29822;215;5613.0;52.0
29823;168;2293.0;34.92849839314596
29824;3;4.0;1.4142135623730951
29825;587;12603.0;74.62573282722254
29826;1;1.0;0.0
29827;5;9.0;2.8284271247461903
29828;677;9507.0;89.80534505250787
29829;15;27.0;5.656854249492381
29830;44;85.0;8.602325267042627
29831;1;1.0;0.0
29832;1;1.0;0.0
29833;2;2.0;1.0
29834;302;4909.0;74.32361670424818
29835;12;16.0;4.47213595499958
29836;322;4013.0;67.36467917239716
29837;71;416.0;15.620499351813308
29838;11;14.0;4.0
29839;136;1786.0;55.226805085936306
29840;7;12.0;4.242640687119285
29841;2;4.0;1.0
29842;16;35.0;10.04987562112089
29843;24;62.0;10.816653826391969
29844;2;2.0;1.0
29845;35;108.0;15.811388300841896
29846;6;9.0;3.605551275463989
29847;166;1670.0;52.15361924162119
29848;4;6.0;2.23606797749979
29849;7;13.0;4.123105625617661
29850;11;24.0;3.1622776601683795
29851;10;43.0;6.4031242374328485
29852;24;90.0;10.198039027185569
29853;18;48.0;9.219544457292887
29854;252;2877.0;70.77428911688199
29855;9;25.0;4.47213595499958
29856;6;12.0;4.123105625617661
29857;47;374.0;13.416407864998739
29858;12;30.0;6.082762530298219
29859;101;484.0;33.28663395418648
29860;1;1.0;0.0
29861;15;43.0;8.48528137423857
29862;7;8.0;1.4142135623730951
29863;49;194.0;19.6468827043885
29864;8;17.0;5.385164807134504
29865;9;17.0;4.47213595499958
29866;174;2303.0;31.400636936215164
29867;3;4.0;2.0
29868;2;2.0;1.0
29869;1;1.0;0.0
29870;46;365.0;17.72004514666935
29871;7;9.0;4.242640687119285
29872;192;1408.0;37.64306044943742
29873;3;3.0;1.4142135623730951
29874;28;133.0;9.899494936611665
29875;480;7632.0;110.67971810589327
29876;2;2.0;1.0
29877;140;1691.0;29.120439557122072
29878;3;3.0;1.4142135623730951
29879;9;15.0;5.830951894845301
29880;1;1.0;0.0
29881;1;1.0;0.0
29882;408;4612.0;81.02468759581859
29883;13;17.0;8.246211251235321
29884;1;1.0;0.0
29885;7;19.0;3.605551275463989
29886;703;12688.0;95.44108130150245
29887;207;1590.0;68.81860213634101
29888;14;37.0;7.0710678118654755
29889;279;2202.0;77.78174593052023
29890;9;14.0;4.242640687119285
29891;377;2834.0;77.80102827083971
29892;12;21.0;3.1622776601683795
29893;2;3.0;1.0
29894;82;509.0;22.20360331117452
29895;8;16.0;5.385164807134504
29896;2;2.0;1.0
29897;5;8.0;4.0
29898;4;8.0;2.23606797749979
29899;1;1.0;0.0
29900;2;2.0;1.0
29901;2;2.0;1.0
29902;253;7765.0;70.57619995437555
29903;534;10008.0;61.741396161732524
29904;8;17.0;3.605551275463989
29905;162;1390.0;47.20169488482379
29906;2;2.0;1.0
29907;1;1.0;0.0
29908;9;20.0;4.123105625617661
29909;11;16.0;3.1622776601683795
29910;19;41.0;7.280109889280518
29911;3;4.0;1.4142135623730951
29912;45;221.0;14.212670403551895
29913;38;212.0;18.681541692269406
29914;81;721.0;36.76955262170047
29915;7;14.0;3.605551275463989
29916;2;2.0;1.0
29917;3;3.0;2.0
29918;34;143.0;12.727922061357855
29919;7;11.0;4.47213595499958
29920;13;49.0;8.54400374531753
29921;117;646.0;31.38470965295043
29922;17;52.0;7.280109889280518
29923;92;450.0;32.7566787083184
29924;1;1.0;0.0
29925;198;3385.0;44.01136216933077
29926;22;55.0;11.40175425099138
29927;71;472.0;13.92838827718412
29928;14;43.0;7.810249675906654
29929;11;21.0;6.324555320336759
29930;23;55.0;10.0
29931;50;217.0;15.132745950421556
29932;37;108.0;18.384776310850235
29933;151;1299.0;46.69047011971501
29934;5;6.0;2.23606797749979
29935;161;883.0;30.528675044947494
29936;44;551.0;21.540659228538015
29937;15;36.0;6.324555320336759
29938;19;78.0;9.219544457292887
29939;5;11.0;3.1622776601683795
29940;16;46.0;5.0
29941;13;33.0;4.47213595499958
29942;1;1.0;0.0
29943;11;19.0;5.0990195135927845
29944;3;3.0;1.4142135623730951
29945;2;2.0;1.0
29946;175;2228.0;30.4138126514911
29947;55;298.0;26.68332812825267
29948;1;1.0;0.0
29949;8;11.0;3.1622776601683795
29950;12;18.0;5.830951894845301
29951;1;1.0;0.0
29952;18;70.0;9.219544457292887
29953;45;166.0;16.64331697709324
29954;6;9.0;2.23606797749979
29955;5;8.0;3.1622776601683795
29956;55;390.0;25.553864678361276
29957;12;31.0;7.0
29958;24;109.0;16.0312195418814
29959;1;1.0;0.0
29960;2;2.0;1.0
29961;12;35.0;6.324555320336759
29962;1;1.0;0.0
29963;201;3706.0;49.33558553417604
29964;16;57.0;8.94427190999916
29965;78;469.0;32.01562118716424
29966;108;808.0;35.05709628591621
29967;231;3841.0;62.64982043070834
29968;62;359.0;31.400636936215164
29969;61;319.0;21.02379604162864
29970;169;2244.0;45.69463863518345
29971;281;4637.0;55.65968020030299
29972;16;28.0;5.0
29973;16;73.0;6.4031242374328485
29974;1;1.0;0.0
29975;1;1.0;0.0
29976;11;13.0;3.1622776601683795
29977;1;1.0;0.0
29978;2;2.0;1.0
29979;12;22.0;4.242640687119285
29980;3;4.0;1.4142135623730951
29981;17;76.0;5.385164807134504
29982;2;3.0;1.0
29983;102;736.0;37.48332962798263
29984;1;1.0;0.0
29985;9;27.0;4.47213595499958
29986;6;11.0;3.605551275463989
29987;85;631.0;28.0178514522438
29988;67;423.0;18.35755975068582
29989;99;971.0;32.31098884280702
29990;1;1.0;0.0
29991;106;1127.0;27.51363298439521
29992;22;90.0;10.816653826391969
29993;168;2435.0;60.90155991434045
29994;4;5.0;2.23606797749979
29995;4;4.0;1.4142135623730951
29996;23;75.0;10.0
29997;29;128.0;12.041594578792296
29998;10;34.0;6.4031242374328485
29999;62;424.0;24.73863375370596
30000;333;3152.0;58.137767414994535
30001;246;4075.0;75.92759709091287
30002;3;3.0;1.4142135623730951
30003;1;1.0;0.0
30004;596;25244.0;65.92419889539804
30005;264;3713.0;49.47726750741192
30006;35;118.0;15.620499351813308
30007;153;1769.0;39.824615503479755
30008;493;5502.0;84.34453153583817
30009;87;675.0;29.154759474226502
30010;3;3.0;1.4142135623730951
30011;169;1409.0;35.12833614050059
30012;420;5115.0;105.68348972285122
30013;15;35.0;8.0
30014;13;20.0;5.0990195135927845
30015;94;723.0;31.04834939252005
30016;88;579.0;38.27531841800928
30017;7;9.0;2.8284271247461903
30018;20;50.0;8.06225774829855
30019;5;12.0;3.1622776601683795
30020;2;2.0;1.0
30021;137;886.0;33.12099032335839
30022;277;3158.0;70.83784299369935
30023;1;1.0;0.0
30024;2;2.0;1.0
30025;1;1.0;0.0
30026;78;531.0;29.068883707497267
30027;22;49.0;8.246211251235321
30028;4;5.0;2.23606797749979
30029;415;5606.0;77.05841939723393
30030;14;64.0;6.4031242374328485
30031;479;8654.0;71.19691004531025
30032;18;49.0;6.324555320336759
30033;35;188.0;15.297058540778355
30034;5;6.0;2.8284271247461903
30035;47;213.0;18.973665961010276
30036;15;41.0;7.0
30037;76;475.0;32.202484376209235
30038;4;4.0;2.23606797749979
30039;158;1819.0;25.632011235952593
30040;244;3918.0;70.178344238091
30041;280;5843.0;55.60575509783138
30042;4;4.0;2.23606797749979
30043;95;937.0;33.301651610693426
30044;33;129.0;10.198039027185569
30045;6;6.0;2.23606797749979
30046;1;1.0;0.0
30047;1;1.0;0.0
30048;5;6.0;3.1622776601683795
30049;271;2964.0;43.01162633521314
30050;5;5.0;2.23606797749979
30051;1;1.0;0.0
30052;2;2.0;1.0
30053;23;55.0;12.36931687685298
30054;64;262.0;17.26267650163207
30055;39;90.0;11.40175425099138
30056;9;20.0;4.123105625617661
30057;13;26.0;5.656854249492381
30058;51;124.0;15.811388300841896
30059;3;3.0;1.4142135623730951
30060;23;62.0;7.0710678118654755
30061;1;1.0;0.0
30062;155;2345.0;50.32891812864648
30063;15;33.0;8.06225774829855
30064;138;2196.0;55.86591089385369
30065;142;1100.0;46.09772228646444
30066;5;6.0;2.8284271247461903
30067;90;1206.0;35.05709628591621
30068;55;198.0;22.627416997969522
30069;381;7182.0;77.3692445355388
30070;13;19.0;5.385164807134504
30071;16;31.0;7.280109889280518
30072;3;3.0;1.4142135623730951
30073;2;2.0;1.0
30074;1;1.0;0.0
30075;27;78.0;15.811388300841896
30076;1;1.0;0.0
30077;2;3.0;1.0
30078;34;143.0;11.704699910719626
30079;27;71.0;12.083045973594572
30080;32;145.0;8.48528137423857
30081;100;686.0;31.78049716414141
30082;1;1.0;0.0
30083;1;1.0;0.0
30084;12;19.0;7.280109889280518
30085;9;12.0;5.0
30086;1;1.0;0.0
30087;128;783.0;41.340053217188775
30088;4;6.0;2.23606797749979
30089;7;9.0;2.8284271247461903
30090;29;94.0;12.806248474865697
30091;8;10.0;3.1622776601683795
30092;18;44.0;6.4031242374328485
30093;18;48.0;8.06225774829855
30094;19;86.0;9.848857801796104
30095;21;75.0;12.041594578792296
30096;2;2.0;1.0
30097;118;2201.0;34.132096331752024
30098;10;13.0;5.385164807134504
30099;6;13.0;3.0
30100;51;249.0;23.769728648009426
30101;38;131.0;13.92838827718412
30102;11;16.0;5.0990195135927845
30103;4;6.0;3.0
30104;4;5.0;2.23606797749979
30105;91;618.0;17.4928556845359
30106;396;5368.0;107.44766167767449
30107;9;21.0;4.47213595499958
30108;27;103.0;9.219544457292887
30109;2;3.0;1.0
30110;6;6.0;1.4142135623730951
30111;973;20073.0;94.64142856064674
30112;1;1.0;0.0
30113;208;2637.0;72.09022125087424
30114;7;10.0;3.605551275463989
30115;11;27.0;5.0990195135927845
30116;1;1.0;0.0
30117;1;1.0;0.0
30118;13;32.0;7.211102550927978
30119;67;378.0;32.57299494980466
30120;3;6.0;1.4142135623730951
30121;1;1.0;0.0
30122;28;121.0;13.45362404707371
30123;3;4.0;1.4142135623730951
30124;4;5.0;2.23606797749979
30125;7;9.0;3.1622776601683795
30126;11;26.0;5.0990195135927845
30127;13;44.0;6.708203932499369
30128;228;6486.0;70.60453243241541
30129;2;2.0;1.0
30130;2;2.0;1.0
30131;2;2.0;1.0
30132;1;1.0;0.0
30133;2;2.0;1.0
30134;1;1.0;0.0
30135;27;238.0;8.246211251235321
30136;6;7.0;2.23606797749979
30137;3;3.0;1.4142135623730951
30138;22;87.0;7.211102550927978
30139;190;1907.0;34.713109915419565
30140;2;2.0;1.0
30141;1;1.0;0.0
30142;3;4.0;2.0
30143;10;28.0;4.47213595499958
30144;113;758.0;40.36087214122113
30145;7;19.0;3.1622776601683795
30146;1;1.0;0.0
30147;16;46.0;8.06225774829855
30148;6;6.0;2.23606797749979
30149;16;31.0;7.211102550927978
30150;31;228.0;16.76305461424021
30151;2;2.0;1.0
30152;1;1.0;0.0
30153;1;1.0;0.0
30154;1;1.0;0.0
30155;68;577.0;23.706539182259394
30156;2;2.0;1.0
30157;3;4.0;2.0
30158;1;1.0;0.0
30159;12;22.0;4.123105625617661
30160;8;17.0;4.47213595499958
30161;82;560.0;30.59411708155671
30162;363;10356.0;101.07917688624102
30163;287;4374.0;66.18912297349165
30164;100;636.0;33.12099032335839
30165;8;11.0;3.1622776601683795
30166;38;353.0;16.1245154965971
30167;56;352.0;17.11724276862369
30168;9;35.0;5.0990195135927845
30169;175;2356.0;57.42821606144492
30170;98;727.0;48.16637831516918
30171;4;7.0;2.23606797749979
30172;2;2.0;1.0
30173;51;361.0;20.248456731316587
30174;1;1.0;0.0
30175;4;6.0;2.23606797749979
30176;51;187.0;25.298221281347036
30177;56;283.0;20.615528128088304
30178;79;568.0;21.18962010041709
30179;18;48.0;10.816653826391969
30180;58;407.0;32.31098884280702
30181;8;22.0;4.242640687119285
30182;6;11.0;2.23606797749979
30183;4;8.0;2.23606797749979
30184;117;1297.0;51.66236541235796
30185;2;2.0;1.0
30186;251;5393.0;60.728905802755904
30187;65;366.0;30.364452901377952
30188;7;13.0;5.0990195135927845
30189;8;14.0;3.1622776601683795
30190;28;112.0;12.649110640673518
30191;4;4.0;3.0
30192;4;5.0;2.23606797749979
30193;14;22.0;6.082762530298219
30194;13;42.0;8.246211251235321
30195;2;2.0;1.0
30196;4;4.0;2.23606797749979
30197;9;12.0;3.605551275463989
30198;125;557.0;26.1725046566048
30199;618;18120.0;70.178344238091
30200;6;9.0;3.0
30201;379;5384.0;65.94694837519019
30202;7;13.0;4.0
30203;1;1.0;0.0
30204;10;22.0;4.242640687119285
30205;6;11.0;2.23606797749979
30206;3;3.0;2.0
30207;53;236.0;26.248809496813376
30208;8;31.0;4.47213595499958
30209;15;30.0;8.06225774829855
30210;1;1.0;0.0
30211;506;11518.0;71.02112361825881
30212;468;5509.0;89.69392398596462
30213;9;19.0;5.0
30214;28;119.0;13.038404810405298
30215;3;4.0;1.4142135623730951
30216;11;24.0;5.0990195135927845
30217;407;5207.0;69.87131027825369
30218;2;2.0;1.0
30219;105;585.0;29.832867780352597
30220;1;1.0;0.0
30221;3;3.0;1.4142135623730951
30222;308;6330.0;74.32361670424818
30223;2;2.0;1.0
30224;8;17.0;4.242640687119285
30225;6;6.0;3.0
30226;100;726.0;37.94733192202055
30227;161;1087.0;33.24154027718932
30228;8;18.0;4.123105625617661
30229;6;8.0;2.8284271247461903
30230;25;49.0;8.06225774829855
30231;51;212.0;21.540659228538015
30232;234;2118.0;72.56031973468694
30233;78;561.0;23.259406699226016
30234;3;3.0;1.4142135623730951
30235;4;5.0;1.4142135623730951
30236;155;1521.0;61.07372593840988
30237;22;67.0;10.816653826391969
30238;2;2.0;1.0
30239;6;17.0;4.0
30240;12;19.0;7.280109889280518
30241;19;49.0;6.708203932499369
30242;3;4.0;1.4142135623730951
30243;276;2612.0;77.02596964660685
30244;1;1.0;0.0
30245;4;4.0;2.23606797749979
30246;1;1.0;0.0
30247;2;2.0;1.0
30248;2;2.0;1.0
30249;2;3.0;1.0
30250;391;8234.0;61.71709649683789
30251;257;3130.0;62.289646009589745
30252;241;4300.0;58.008620049092706
30253;1;1.0;0.0
30254;160;942.0;27.730849247724095
30255;90;432.0;37.12142238654117
30256;68;460.0;26.1725046566048
30257;8;16.0;3.1622776601683795
30258;41;132.0;16.401219466856727
30259;3;3.0;1.4142135623730951
30260;10;16.0;6.082762530298219
30261;21;43.0;9.219544457292887
