;timestep;number;lifetime;total dissipation;spatial linear size
16563;121087;16563;3;4.0;1.4142135623730951
16564;121098;16564;1;1.0;0.0
16565;121102;16565;5;10.0;2.8284271247461903
16566;121109;16566;2;2.0;1.0
16567;121112;16567;43;120.0;22.090722034374522
16568;121156;16568;1;1.0;0.0
16569;121159;16569;1;1.0;1.0
16570;121164;16570;1;1.0;0.0
16571;121166;16571;1;1.0;0.0
16572;121168;16572;2;2.0;1.0
16573;121173;16573;1;1.0;0.0
16574;121177;16574;1;1.0;0.0
16575;121179;16575;1;1.0;1.0
16576;121184;16576;1;1.0;0.0
16577;121186;16577;4;4.0;1.4142135623730951
16578;121193;16578;1;1.0;1.0
16579;121195;16579;1;1.0;0.0
16580;121202;16580;7;10.0;4.47213595499958
16581;121211;16581;1;1.0;0.0
16582;121214;16582;57;195.0;22.47220505424423
16583;121275;16583;6;8.0;3.605551275463989
16584;121285;16584;1;1.0;0.0
16585;121287;16585;1;1.0;1.0
16586;121290;16586;1;1.0;0.0
16587;121293;16587;32;58.0;15.033296378372908
16588;121326;16588;1;1.0;0.0
16589;121328;16589;16;46.0;7.615773105863909
16590;121346;16590;30;97.0;12.529964086141668
16591;121377;16591;1;1.0;0.0
16592;121379;16592;1;1.0;0.0
16593;121381;16593;2;2.0;1.0
16594;121384;16594;2;2.0;1.0
16595;121388;16595;2;2.0;1.0
16596;121394;16596;1;1.0;0.0
16597;121399;16597;1;1.0;0.0
16598;121401;16598;5;5.0;1.4142135623730951
16599;121408;16599;3;3.0;2.0
16600;121413;16600;1;1.0;0.0
16601;121417;16601;1;1.0;0.0
16602;121419;16602;1;1.0;0.0
16603;121422;16603;20;52.0;13.0
16604;121444;16604;1;1.0;0.0
16605;121446;16605;2;2.0;1.0
16606;121449;16606;1;1.0;0.0
16607;121451;16607;2;2.0;1.0
16608;121454;16608;1;1.0;1.0
16609;121456;16609;1;1.0;0.0
16610;121459;16610;4;4.0;2.23606797749979
16611;121464;16611;6;6.0;4.123105625617661
16612;121471;16612;4;4.0;1.4142135623730951
16613;121478;16613;1;1.0;0.0
16614;121481;16614;1;1.0;0.0
16615;121484;16615;28;65.0;8.06225774829855
16616;121516;16616;3;3.0;2.0
16617;121522;16617;14;19.0;5.385164807134504
16618;121537;16618;2;2.0;1.0
16619;121541;16619;26;55.0;14.142135623730951
16620;121568;16620;1;1.0;0.0
16621;121571;16621;1;1.0;0.0
16622;121577;16622;1;1.0;0.0
16623;121580;16623;15;26.0;7.0710678118654755
16624;121597;16624;6;10.0;3.605551275463989
16625;121604;16625;1;1.0;0.0
16626;121606;16626;2;2.0;1.0
16627;121610;16627;1;1.0;0.0
16628;121612;16628;1;1.0;1.0
