;timestep;number;lifetime;total dissipation;spatial linear size
34929;954038;34929;1;1.0;0.0
34930;954040;34930;12;23.0;3.872983346207417
34931;954075;34931;20;50.0;4.242640687119285
34932;954100;34932;1;1.0;0.0
34933;954105;34933;2;2.0;1.0
34934;954120;34934;10;34.0;4.123105625617661
34935;954134;34935;1;1.0;0.0
34936;954170;34936;1;1.0;0.0
34937;954173;34937;8;20.0;2.449489742783178
34938;954183;34938;1;1.0;0.0
34939;954210;34939;13;28.0;4.69041575982343
34940;954227;34940;1;1.0;0.0
34941;954231;34941;7;15.0;3.0
34942;954263;34942;1;1.0;0.0
34943;954269;34943;1;1.0;0.0
34944;954273;34944;3;3.0;2.0
34945;954286;34945;3;3.0;2.0
34946;954291;34946;8;14.0;3.3166247903554
34947;954300;34947;1;1.0;0.0
34948;954316;34948;3;3.0;1.4142135623730951
34949;954321;34949;9;25.0;3.7416573867739413
34950;954331;34950;1;1.0;0.0
34951;954335;34951;4;5.0;3.0
34952;954346;34952;8;9.0;1.7320508075688772
34953;954356;34953;16;40.0;5.0
34954;954389;34954;18;57.0;5.0990195135927845
34955;954419;34955;21;79.0;6.48074069840786
34956;954447;34956;2;2.0;1.0
34957;954451;34957;2;2.0;1.0
34958;954461;34958;1;1.0;0.0
34959;954467;34959;1;1.0;0.0
34960;954480;34960;2;2.0;1.0
34961;954485;34961;2;2.0;1.0
34962;954489;34962;19;76.0;8.602325267042627
34963;954529;34963;9;18.0;3.872983346207417
34964;954566;34964;2;2.0;1.0
34965;954573;34965;2;2.0;1.0
34966;954579;34966;9;13.0;2.0
34967;954609;34967;28;93.0;7.745966692414834
34968;954648;34968;3;5.0;1.4142135623730951
34969;954666;34969;1;1.0;0.0
34970;954678;34970;1;1.0;0.0
34971;954694;34971;6;8.0;3.3166247903554
34972;954706;34972;10;19.0;4.242640687119285
34973;954730;34973;1;1.0;0.0
34974;954735;34974;2;2.0;1.0
34975;954746;34975;2;2.0;1.0
34976;954755;34976;1;1.0;0.0
